player.firstname,player.lastname,pos,points,min,fgm,fga,fgp,ftm,fta,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus
O.G.,Anunoby,SF,12,26,5,10,50.0,0,0,2,3,66.7,1,4,5,1,1,1,1,1,+20
O.G.,Anunoby,SF,15,34,6,13,46.2,0,0,3,5,60.0,0,1,1,0,3,2,0,0,+4
O.G.,Anunoby,SF,11,43,4,10,40.0,1,3,2,4,50.0,2,3,5,4,4,2,6,1,+8
O.G.,Anunoby,SF,11,31,5,10,50.0,0,0,1,3,33.3,1,3,4,0,2,1,1,0,-5
O.G.,Anunoby,SF,10,37,4,10,40.0,2,2,0,3,0,0,4,4,1,0,0,0,1,+1
O.G.,Anunoby,SF,17,39,7,11,63.6,0,0,3,4,75.0,1,3,4,2,2,1,1,1,-10
O.G.,Anunoby,SF,16,47,8,16,50.0,0,0,0,4,0,2,12,14,0,3,0,1,3,+3
O.G.,Anunoby,SF,17,50,7,12,58.3,1,2,2,5,40.0,1,5,6,0,3,2,4,1,-10
O.G.,Anunoby,SF,19,45,8,17,47.1,1,3,2,5,40.0,1,8,9,0,3,2,1,2,+8
O.G.,Anunoby,SF,13,42,5,14,35.7,0,0,3,7,42.9,0,9,9,4,1,2,2,0,+12
O.G.,Anunoby,SF,28,28,10,19,52.6,4,6,4,7,57.1,1,3,4,3,1,0,0,1,+10
