points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment,player.id,player.firstname,player.lastname,team.id,team.name,team.nickname,team.code,team.logo,game.id
25,SG,34,7,16,43.8,9,13,69.2,2,5,40.0,1,6,7,6,3,1,4,0,-16,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,12959
44,SG,38,12,23,52.2,14,18,77.8,6,11,54.5,0,3,3,4,2,3,6,1,+11,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,12971
31,SG,38,10,23,43.5,9,11,81.8,2,8,25.0,0,3,3,3,3,0,3,3,+8,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,12991
35,SG,38,11,21,52.4,9,10,90.0,4,9,44.4,0,4,4,2,1,0,4,2,+2,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,12999
35,SG,37,11,22,50.0,9,10,90.0,4,7,57.1,2,2,4,5,1,1,6,1,-15,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13019
24,SG,33,8,17,47.1,6,6,100.0,2,5,40.0,0,3,3,5,2,2,5,0,+14,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13033
36,SG,37,14,27,51.9,5,7,71.4,3,6,50.0,5,5,10,3,3,3,2,1,-5,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13049
6,SG,26,2,7,28.6,2,3,66.7,0,2,0,1,3,4,3,3,0,5,0,+1,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13061
29,SG,46,11,25,44.0,4,4,100.0,3,6,50.0,0,6,6,3,1,0,5,0,-1,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13065
9,SG,27,4,9,44.4,1,2,50.0,0,3,0,0,3,3,6,2,1,0,1,+41,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13086
33,SG,38,10,16,62.5,11,12,91.7,2,4,50.0,1,8,9,6,1,2,5,0,+13,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13101
27,SG,33,10,24,41.7,4,4,100.0,3,8,37.5,0,5,5,8,3,0,3,0,+5,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13117
28,SG,34,11,19,57.9,5,6,83.3,1,6,16.7,0,5,5,5,2,1,3,0,+10,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13130
19,SG,38,6,10,60.0,6,10,60.0,1,3,33.3,0,5,5,5,2,0,5,0,-13,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13147
9,SG,37,3,11,27.3,2,2,100.0,1,4,25.0,0,5,5,11,1,0,1,0,+7,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13158
38,SG,34,11,28,39.3,13,14,92.9,3,10,30.0,1,2,3,5,4,1,4,0,+8,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13168
24,SG,36,8,23,34.8,5,6,83.3,3,7,42.9,0,1,1,3,3,1,3,0,-5,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13177
32,SG,38,12,18,66.7,2,4,50.0,6,8,75.0,1,5,6,12,0,1,4,0,+7,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13197
27,SG,40,10,20,50.0,4,4,100.0,3,5,60.0,0,4,4,4,4,1,4,0,-1,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13212
9,SG,30,3,5,60.0,2,2,100.0,1,2,50.0,0,5,5,5,1,0,2,0,+18,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13228
22,SG,35,9,18,50.0,2,3,66.7,2,8,25.0,0,1,1,5,1,1,3,0,+6,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13242
32,SG,34,11,22,50.0,6,8,75.0,4,8,50.0,1,5,6,1,3,1,4,1,+27,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13257
38,SG,44,12,26,46.2,9,11,81.8,5,9,55.6,0,12,12,5,5,2,5,1,-4,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13271
26,SG,36,9,20,45.0,4,6,66.7,4,11,36.4,0,3,3,9,3,1,0,0,+16,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13286
23,SG,32,8,18,44.4,6,6,100.0,1,11,9.1,0,7,7,8,2,1,1,0,+18,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13318
41,SG,34,16,27,59.3,5,5,100.0,4,8,50.0,0,4,4,2,1,2,2,1,+16,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13323
34,SG,33,12,21,57.1,7,8,87.5,3,7,42.9,1,5,6,7,1,2,1,1,+36,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13339
28,SG,38,10,27,37.0,4,6,66.7,4,12,33.3,0,9,9,5,2,1,3,0,-16,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13356
29,SG,38,11,23,47.8,6,9,66.7,1,3,33.3,0,8,8,3,0,2,1,1,+16,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13363
34,SG,33,13,29,44.8,4,4,100.0,4,10,40.0,1,4,5,5,0,4,4,1,+5,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13386
34,SG,40,11,21,52.4,11,11,100.0,1,6,16.7,0,2,2,4,3,0,3,1,+8,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13393
11,SG,19,2,11,18.2,6,6,100.0,1,3,33.3,0,2,2,2,0,0,1,1,-3,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13410
27,SG,37,9,20,45.0,6,6,100.0,3,10,30.0,0,5,5,2,1,3,3,0,+10,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13421
13,SG,35,4,10,40.0,4,6,66.7,1,3,33.3,0,4,4,6,2,1,2,0,+8,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13429
44,SG,39,18,35,51.4,5,8,62.5,3,7,42.9,2,4,6,3,1,2,0,2,+2,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13451
19,SG,42,7,27,25.9,5,5,100.0,0,7,0,1,4,5,3,3,1,5,1,-20,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13459
25,SG,40,10,23,43.5,3,4,75.0,2,9,22.2,1,6,7,7,2,2,3,2,-14,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13480
37,SG,37,15,29,51.7,5,7,71.4,2,8,25.0,2,6,8,4,3,1,2,0,+22,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13492
31,SG,35,12,20,60.0,2,3,66.7,5,7,71.4,1,9,10,5,1,3,4,3,+16,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13522
32,SG,38,13,23,56.5,4,4,100.0,2,8,25.0,1,6,7,8,2,1,3,2,-1,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13535
30,SG,38,13,26,50.0,1,2,50.0,3,8,37.5,1,7,8,8,1,2,3,0,-8,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13543
16,SG,35,6,17,35.3,3,4,75.0,1,1,100.0,2,11,13,5,1,0,3,0,+12,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13562
23,SG,38,7,18,38.9,5,8,62.5,4,8,50.0,0,6,6,8,1,0,2,0,-9,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13579
9,SG,29,4,11,36.4,0,2,0,1,4,25.0,1,2,3,5,0,1,3,0,+9,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13604
25,SG,39,8,19,42.1,9,10,90.0,0,8,0,1,3,4,5,2,3,2,0,+11,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13619
22,SG,36,9,20,45.0,4,6,66.7,0,5,0,2,9,11,5,1,0,6,1,-10,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13632
21,SG,36,5,16,31.3,11,11,100.0,0,6,0,1,4,5,3,1,2,3,0,0,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13646
28,SG,30,10,23,43.5,3,5,60.0,5,12,41.7,0,3,3,6,0,2,0,0,+26,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13656
17,SG,33,6,19,31.6,3,3,100.0,2,6,33.3,3,5,8,3,3,3,4,0,-13,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13673
26,SG,35,9,20,45.0,5,5,100.0,3,8,37.5,0,1,1,8,1,1,1,0,+2,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13691
51,SG,38,17,29,58.6,11,11,100.0,6,13,46.2,1,5,6,7,0,0,2,0,+6,,2584,Anthony,Edwards,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13700
